Data,latitude,longitude,probabilidade_ensemble
2024-10-25,-23.8685,-52.9742,63.79999999999999
2024-10-25,-23.9973,-39.518,38.1
2024-10-25,-7.4858,-70.9679,99.3
2024-10-25,-17.6607,-49.3372,7.8
2024-10-25,-10.4709,-56.155,31.100000000000005
2024-10-25,-30.235,-36.8951,94.40000000000002
2024-10-25,0.6902,-56.1382,91.3
2024-10-25,-31.5639,-51.8735,17.7
2024-10-25,-23.9532,-68.3908,34.7
2024-10-25,-28.5032,-64.1373,12.0
2024-10-25,-6.0213,-47.9582,86.0
2024-10-25,1.7724,-55.6407,99.5
2024-10-25,-9.2612,-64.6872,46.9
2024-10-25,-9.1503,-61.1673,41.4
2024-10-25,-31.2011,-66.5917,22.600000000000005
2024-10-25,-20.5975,-54.5092,80.5
2024-10-25,-21.9702,-67.7613,55.79999999999999
2024-10-25,-19.1452,-48.0597,74.5
2024-10-25,-7.3422,-47.7388,91.3
2024-10-25,-30.2137,-60.8228,5.7
2024-10-25,-6.2509,-67.7023,93.09999999999998
2024-10-25,-14.1927,-59.4711,13.199999999999998
2024-10-25,3.5976,-54.8031,54.9
2024-10-25,4.1046,-44.5607,36.7
2024-10-25,-10.8702,-49.6355,33.2
2024-10-25,-23.317,-53.4968,94.2
2024-10-25,-29.1013,-59.7576,8.1
2024-10-25,1.6969,-46.3039,93.2
2024-10-25,-28.9282,-68.0819,94.3
2024-10-25,-11.8481,-44.4172,22.399999999999995
2024-10-25,-28.7328,-69.8533,82.4
2024-10-25,-33.1958,-55.3969,91.40000000000002
2024-10-25,-21.2339,-61.4754,44.70000000000001
2024-10-25,-33.5302,-63.7556,49.5
2024-10-25,-30.4843,-57.273,37.3
2024-10-25,-8.9003,-46.0898,24.399999999999995
2024-10-25,-33.0852,-65.7868,75.8
2024-10-25,-7.021,-68.6495,87.8
2024-10-25,-8.5927,-65.8921,60.0
2024-10-25,-6.1913,-64.6293,77.4
2024-10-25,-25.7905,-46.5732,7.599999999999999
2024-10-25,-24.1129,-65.6691,87.90000000000002
2024-10-25,-2.3685,-61.3654,50.20000000000001
2024-10-25,-21.1015,-50.6597,23.7
2024-10-25,-29.576,-56.7553,18.5
2024-10-25,3.3435,-58.8913,72.9
2024-10-25,-14.9991,-58.6782,66.7
2024-10-25,-24.2858,-45.7071,88.09999999999998
2024-10-25,0.803,-45.9863,18.5
2024-10-25,-28.2442,-57.7101,22.8
2024-10-25,-0.9386,-56.719,52.0
2024-10-25,-9.5881,-61.8145,78.3
2024-10-25,-3.2657,-41.4,36.2
2024-10-25,-24.2273,-56.5296,69.5
2024-10-25,-10.6672,-64.0801,11.699999999999998
2024-10-25,-9.0421,-41.587,51.29999999999999
2024-10-25,-18.3651,-50.9848,12.199999999999998
2024-10-25,-27.6795,-70.2264,1.6000000000000003
2024-10-25,-7.8306,-36.0272,48.9
2024-10-25,-17.1693,-54.5633,36.2
2024-10-25,-19.9283,-54.2744,87.8
2024-10-25,-13.3386,-40.4577,53.20000000000001
2024-10-25,-31.852,-44.6776,77.4
2024-10-25,0.2168,-61.5069,51.79999999999999
2024-10-25,-22.7087,-44.4946,31.399999999999995
2024-10-25,-5.2079,-51.1314,21.7
2024-10-25,-32.8091,-41.5509,5.2
2024-10-25,0.7593,-50.4295,78.2
2024-10-25,-20.8617,-71.7707,52.79999999999999
2024-10-25,-7.4935,-59.1699,49.20000000000001
2024-10-25,-18.5633,-68.7631,94.2
2024-10-25,-9.8815,-54.8177,38.3
2024-10-25,-27.53,-70.4999,54.5
2024-10-25,-4.7082,-36.3578,70.2
2024-10-25,-8.8346,-63.9226,27.8
2024-10-25,-31.907,-36.2135,73.2
2024-10-25,-22.9281,-47.0804,5.1
2024-10-25,-4.099,-37.2776,97.8
2024-10-25,-0.9364,-67.9169,73.8
2024-10-25,-26.5274,-41.2767,18.0
2024-10-25,-30.3646,-38.1254,70.8
2024-10-25,3.8572,-59.3391,36.4
2024-10-25,-4.9746,-52.0387,7.5
2024-10-25,-11.1658,-37.6062,84.9
2024-10-25,-3.3093,-68.3093,64.4
2024-10-25,-2.1152,-52.2807,87.59999999999998
2024-10-25,3.4936,-60.8868,18.6
2024-10-25,-23.2236,-68.8281,92.90000000000002
2024-10-25,4.5665,-41.9767,11.1
2024-10-25,-14.4106,-65.0948,89.2
2024-10-25,3.3737,-69.1255,3.4
2024-10-25,-19.3121,-45.8013,77.7
2024-10-25,-22.9821,-45.4035,98.0
2024-10-25,-25.5478,-57.2543,64.4
2024-10-25,3.1715,-59.311,29.7
2024-10-25,3.2631,-73.3144,68.9
2024-10-25,-15.0893,-54.6624,23.100000000000005
2024-10-25,-12.909,-55.3599,22.899999999999995
2024-10-25,-7.5124,-41.3472,83.1
2024-10-25,4.1859,-70.1561,85.3
2024-10-25,-3.2909,-66.0727,58.6
2024-10-25,-15.8552,-44.1249,85.5
2024-10-25,-23.2473,-55.6325,88.2
2024-10-25,-3.1415,-51.6979,10.2
2024-10-25,-0.3089,-47.7071,7.900000000000001
2024-10-25,-1.8947,-50.7922,96.8
2024-10-25,1.9618,-57.9123,17.5
2024-10-25,3.1441,-70.7232,58.9
2024-10-25,-20.9614,-72.3454,63.70000000000001
2024-10-25,-1.2472,-51.8813,87.90000000000002
2024-10-25,-26.1058,-54.6398,74.8
2024-10-25,-11.6786,-51.1018,68.6
2024-10-25,-25.1164,-71.3968,30.7
2024-10-25,-16.3912,-71.0171,69.6
2024-10-25,-14.5746,-44.3502,94.40000000000002
2024-10-25,-24.3798,-45.0208,36.8
2024-10-25,-7.3984,-36.1842,17.8
2024-10-25,-25.1258,-59.5064,5.599999999999999
2024-10-25,-7.1186,-50.4373,95.90000000000002
2024-10-25,-19.063,-60.4049,8.0
2024-10-25,-8.346,-56.7548,41.6
2024-10-25,-13.7376,-50.781,2.5
2024-10-25,-27.1036,-54.8041,0.8000000000000002
2024-10-25,2.7335,-51.6983,19.2
2024-10-25,-24.2988,-64.3602,53.5
2024-10-25,-3.8352,-68.8598,67.7
2024-10-25,-28.0325,-45.0782,35.5
2024-10-25,-11.757,-51.2481,96.09999999999998
2024-10-25,-28.022,-42.7336,19.4
2024-10-25,-0.1942,-57.6301,48.4
2024-10-25,-5.1532,-59.9635,94.0
2024-10-25,2.3222,-46.7629,78.5
2024-10-25,-1.4676,-64.0299,8.2
2024-10-25,-33.1283,-58.7267,96.59999999999998
2024-10-25,4.5013,-43.6731,61.20000000000001
2024-10-25,-18.8439,-73.3588,85.3
2024-10-25,-8.0049,-36.7728,14.300000000000002
2024-10-25,-15.0549,-41.8814,94.7
2024-10-25,4.9675,-55.3849,98.59999999999998
2024-10-25,-3.5727,-36.0614,46.29999999999999
2024-10-25,-30.3502,-43.9146,2.9
2024-10-25,-18.721,-38.4872,38.6
2024-10-25,-8.2232,-73.2798,82.8
2024-10-25,-9.4569,-36.5637,86.0
2024-10-25,-23.7275,-73.4562,16.6
2024-10-25,-33.1635,-51.5536,10.6
2024-10-25,-5.9479,-40.2257,16.7
2024-10-25,-0.539,-54.7965,90.2
2024-10-25,4.7331,-66.313,84.6
2024-10-25,-25.8448,-51.1145,93.7
2024-10-25,-4.265,-44.121,41.6
2024-10-25,-23.2143,-38.6172,10.699999999999998
2024-10-25,-21.5393,-64.6513,41.2
2024-10-25,-0.8908,-72.2338,33.3
2024-10-25,-24.9583,-43.5571,82.8
2024-10-25,-24.9733,-60.5576,55.6
2024-10-25,2.6887,-50.6324,79.3
2024-10-25,-10.4419,-41.614,31.600000000000005
2024-10-25,-28.4885,-36.8767,96.5
2024-10-25,-28.0725,-54.3214,82.5
2024-10-25,-33.3975,-70.2942,38.1
2024-10-25,-32.6561,-51.5504,22.899999999999995
2024-10-25,-20.8154,-45.5568,97.90000000000002
2024-10-25,-10.7887,-40.578,8.8
2024-10-25,-29.4165,-69.1069,80.4
2024-10-25,-8.3163,-46.4938,48.70000000000001
2024-10-25,-2.6368,-67.9856,54.20000000000001
2024-10-25,-20.4169,-46.622,4.0
2024-10-25,-6.5948,-45.5087,71.4
2024-10-25,-18.8059,-65.2007,94.90000000000002
2024-10-25,-23.5561,-50.0005,93.5
2024-10-25,-30.8444,-62.6831,74.3
2024-10-25,-17.6166,-65.2785,52.6
2024-10-25,-12.6573,-37.4127,37.2
2024-10-25,-17.7971,-49.0514,72.6
2024-10-25,0.7213,-44.5489,96.3
2024-10-25,-28.3086,-70.1779,54.9
2024-10-25,-29.2657,-49.1032,42.6
2024-10-25,-7.1908,-49.3028,98.40000000000002
2024-10-25,-18.8445,-61.049,34.2
2024-10-25,-2.4961,-73.0999,83.6
2024-10-25,-25.1042,-46.0072,69.7
2024-10-25,0.7428,-48.5937,22.0
2024-10-25,-6.4367,-59.0835,83.2
2024-10-25,-3.4328,-41.8435,5.0
2024-10-25,-18.8721,-70.0854,11.800000000000002
2024-10-25,-5.1421,-51.3798,31.8
2024-10-25,-3.2197,-44.3685,8.5
2024-10-25,1.2089,-66.8174,7.5
2024-10-25,-26.5195,-66.3909,50.1
2024-10-25,3.2738,-73.4686,80.7
2024-10-25,-1.3595,-37.198,24.100000000000005
2024-10-25,-6.0691,-59.3862,38.2
2024-10-25,-16.6684,-46.0459,4.6
2024-10-25,-17.9588,-40.399,13.0
2024-10-25,-2.5373,-35.0518,13.0
2024-10-25,3.5808,-44.1613,71.6
2024-10-25,-8.6271,-71.8099,7.099999999999999
2024-10-25,-30.2183,-70.5463,53.9
2024-10-25,-9.0168,-61.9341,33.6
2024-10-25,-6.2888,-52.034,96.59999999999998
2024-10-25,3.2679,-72.2477,32.3
2024-10-25,-5.5773,-64.0826,76.8
2024-10-25,-14.2111,-36.7063,7.900000000000001
2024-10-25,-9.5517,-68.1948,44.70000000000001
2024-10-25,-0.5634,-66.9817,22.2
2024-10-25,1.1443,-40.5691,19.8
2024-10-25,-19.949,-62.3643,36.1
2024-10-25,-25.7452,-41.7004,61.6
2024-10-25,-29.1443,-69.7656,85.40000000000002
2024-10-25,2.3124,-64.4933,25.399999999999995
2024-10-25,-5.3959,-47.6124,81.8
2024-10-25,-5.2093,-61.3896,59.20000000000001
2024-10-25,-10.5556,-68.5055,98.40000000000002
2024-10-25,-10.4201,-64.0128,91.59999999999998
2024-10-25,-9.7146,-48.0973,87.09999999999998
2024-10-25,-14.7313,-46.8133,4.4
2024-10-25,3.74,-38.3668,93.40000000000002
2024-10-25,-26.4446,-71.2805,98.8
2024-10-25,-2.181,-59.786,96.8
2024-10-25,-25.4898,-73.2508,52.5
2024-10-25,-10.3586,-68.1228,61.20000000000001
2024-10-25,-7.9502,-57.4073,78.9
2024-10-25,-25.9164,-53.785,39.1
2024-10-25,-0.7981,-54.2915,40.1
2024-10-25,-11.0388,-59.8183,21.899999999999995
2024-10-25,2.1761,-52.3435,38.7
2024-10-25,-13.5652,-62.8131,23.7
2024-10-25,-10.0243,-70.2356,87.2
2024-10-25,-23.9457,-48.5025,29.3
2024-10-25,-15.1667,-52.9999,19.2
2024-10-25,-10.1692,-47.636,29.600000000000005
2024-10-25,-32.0317,-49.7024,22.3
2024-10-25,-20.2523,-47.0722,95.0
2024-10-25,-9.1142,-66.1364,22.3
2024-10-25,-3.7697,-49.1976,77.7
2024-10-25,-2.3011,-49.5343,15.5
2024-10-25,-20.8234,-54.3789,73.2
2024-10-25,-14.363,-42.9585,35.3
2024-10-25,-7.955,-67.5779,90.5
2024-10-25,-11.2961,-61.8923,1.3
2024-10-25,-8.9715,-68.67,82.1
2024-10-25,-26.8406,-54.1426,87.8
2024-10-25,-3.8745,-61.0142,16.5
2024-10-25,-18.1219,-60.5429,3.4
2024-10-25,-16.011,-42.2635,28.899999999999995
2024-10-25,-8.254,-44.4264,60.29999999999999
2024-10-25,-33.1242,-55.6712,75.7
2024-10-25,-10.5449,-68.2319,43.29999999999999
2024-10-25,-32.5947,-39.7853,13.300000000000002
2024-10-25,1.5982,-68.2113,16.4
2024-10-25,-25.1311,-70.0707,46.0
2024-10-25,-28.8183,-57.5818,28.600000000000005
2024-10-25,-3.5611,-61.6352,17.6
2024-10-25,-0.197,-73.5698,40.3
2024-10-25,-13.0072,-61.22,65.6
2024-10-25,-1.2421,-51.3785,26.5
2024-10-25,-15.5797,-70.0103,17.4
2024-10-25,-14.3812,-71.6211,48.4
2024-10-25,-24.4663,-70.7965,59.0
2024-10-25,-15.6564,-68.2415,84.7
2024-10-25,-23.6806,-59.4245,76.8
2024-10-25,-20.1058,-62.081,62.70000000000001
2024-10-25,-31.92,-73.5075,73.5
2024-10-25,-2.2554,-41.0319,47.70000000000001
2024-10-25,-32.2914,-65.4035,8.6
2024-10-25,-7.5971,-44.8187,75.3
2024-10-25,-2.8532,-68.8004,4.3
2024-10-25,-24.8575,-68.0776,46.1
2024-10-25,-19.9142,-57.6705,41.3
2024-10-25,-21.5933,-56.6188,91.2
2024-10-25,-3.7229,-53.81,64.7
2024-10-25,-32.3557,-36.4594,83.9
2024-10-25,-15.3764,-58.575,69.9
2024-10-25,-9.1097,-41.8352,4.1
2024-10-25,-2.92,-43.347,26.3
2024-10-25,-30.7887,-38.3804,52.1
2024-10-25,-19.3273,-71.855,82.0
2024-10-25,-8.8247,-45.7623,92.09999999999998
2024-10-25,-11.0454,-70.6539,64.4
2024-10-25,-19.1899,-46.3839,93.59999999999998
2024-10-25,-1.0785,-52.4645,99.90000000000002
2024-10-25,-5.7543,-49.5837,44.20000000000001
2024-10-25,-14.2539,-66.2424,83.4
2024-10-25,-3.6211,-62.3243,43.1
2024-10-25,-19.4359,-66.6256,63.1
2024-10-25,-5.7198,-72.3107,88.7
2024-10-25,-12.687,-53.7501,63.70000000000001
2024-10-25,-25.9837,-66.5794,35.1
2024-10-25,-4.4817,-58.4868,51.1
2024-10-25,-17.4815,-43.8827,50.0
2024-10-25,-9.3652,-37.2371,71.7
2024-10-25,-14.833,-49.4117,79.1
2024-10-25,-20.7117,-53.896,61.5
2024-10-25,-26.3419,-51.6326,47.1
2024-10-25,-0.8521,-40.1789,59.9
2024-10-25,-25.6714,-50.0547,30.5
2024-10-25,-14.0881,-44.2437,31.100000000000005
2024-10-25,-31.7018,-69.7287,0.5
2024-10-25,-32.9708,-46.2503,42.1
2024-10-25,1.1666,-57.8937,97.2
2024-10-25,-9.0773,-69.0681,63.9
2024-10-25,-26.0559,-49.3013,47.79999999999999
2024-10-25,3.1942,-45.4921,80.9
2024-10-25,-25.0077,-46.0973,71.6
2024-10-25,-1.259,-60.3673,80.5
2024-10-25,-15.6745,-65.339,10.0
2024-10-25,-31.5483,-48.6867,27.7
2024-10-25,-17.9599,-37.558,49.20000000000001
2024-10-25,4.3095,-66.3012,51.1
2024-10-25,0.041,-49.1798,37.0
2024-10-25,-21.9082,-68.3745,42.5
2024-10-25,-23.9468,-41.0181,93.5
2024-10-25,-21.2707,-35.2338,55.9
2024-10-25,-33.3082,-54.4853,69.2
2024-10-25,-30.3494,-43.0384,43.4
2024-10-25,-5.5709,-55.2972,55.0
2024-10-25,4.0329,-67.5906,41.0
2024-10-25,-27.6602,-52.4001,47.79999999999999
2024-10-25,-9.0972,-67.9396,36.5
2024-10-25,-2.37,-40.617,38.8
2024-10-25,-14.1269,-47.5781,50.4
2024-10-25,-26.5452,-44.207,1.3
2024-10-25,-16.1032,-45.7759,0.3
2024-10-25,-14.3446,-51.5307,91.0
2024-10-25,-25.2324,-45.0736,3.2999999999999994
2024-10-25,-18.7957,-39.829,50.79999999999999
2024-10-25,-4.2036,-35.0676,0.3
2024-10-25,-21.0877,-59.3472,75.3
2024-10-25,-9.0576,-51.5942,73.0
2024-10-25,2.4847,-36.5985,58.29999999999999
2024-10-25,3.1818,-38.8468,94.0
2024-10-25,-9.2874,-53.4717,13.9
2024-10-25,-9.7052,-53.0313,9.3
2024-10-25,-11.9936,-45.0415,96.90000000000002
2024-10-25,2.2942,-55.076,0.10000000000000002
2024-10-25,-33.4231,-37.7785,40.9
2024-10-25,-20.5547,-49.3268,46.29999999999999
2024-10-25,-22.8447,-56.2767,77.4
2024-10-25,-23.4647,-65.8666,91.0
2024-10-25,-3.8911,-38.3539,29.100000000000005
2024-10-25,-29.9119,-47.6042,9.4
2024-10-25,-16.7451,-53.9381,80.3
2024-10-25,-17.806,-53.5271,45.79999999999999
2024-10-25,0.2016,-61.4449,57.4
2024-10-25,-28.4634,-62.682,74.7
2024-10-25,-15.4768,-35.8303,68.5
2024-10-25,-21.267,-48.3879,92.3
2024-10-25,-1.3538,-50.7875,74.5
2024-10-25,-12.401,-67.6921,50.79999999999999
2024-10-25,2.6334,-40.9083,67.1
2024-10-25,5.1876,-71.3232,88.8
2024-10-25,-0.8772,-68.9769,99.09999999999998
2024-10-25,3.2597,-65.2367,91.09999999999998
2024-10-25,-11.5424,-64.8286,69.2
2024-10-25,-5.6573,-38.6871,83.0
2024-10-25,3.2061,-49.2023,22.399999999999995
2024-10-25,-7.3678,-49.581,81.0
2024-10-25,-16.1553,-51.2517,5.3
2024-10-25,-32.1592,-36.8226,13.9
2024-10-25,-33.0459,-55.513,44.20000000000001
2024-10-25,-25.0102,-53.1669,65.9
2024-10-25,-15.4719,-38.0229,16.3
2024-10-25,-28.688,-44.7798,67.2
2024-10-25,-14.2845,-50.1264,10.699999999999998
2024-10-25,-10.6482,-37.2174,27.2
2024-10-25,-24.9261,-71.1641,31.899999999999995
2024-10-25,-14.2272,-38.8209,90.40000000000002
2024-10-25,-19.411,-43.4126,43.20000000000001
2024-10-25,-2.7944,-39.2034,97.90000000000002
2024-10-25,-22.0561,-50.3498,20.2
2024-10-25,-12.6932,-44.838,72.8
2024-10-25,-4.1669,-45.7483,85.0
2024-10-25,-22.136,-69.4178,52.9
2024-10-25,-9.7775,-66.478,16.7
2024-10-25,-26.0477,-61.7273,7.599999999999999
2024-10-25,-7.6087,-54.9206,38.7
2024-10-25,-16.2323,-51.9766,1.0
2024-10-25,-11.4655,-66.7137,12.0
2024-10-25,-10.2193,-66.8619,34.5
2024-10-25,-7.8374,-55.9308,66.8
2024-10-25,-14.1675,-68.3139,95.90000000000002
2024-10-25,-23.5001,-67.466,94.2
2024-10-25,-22.7215,-65.913,81.7
2024-10-25,-16.5235,-72.9314,85.59999999999998
2024-10-25,3.0346,-42.9431,73.9
2024-10-25,-3.1947,-53.1438,55.5
2024-10-25,-1.8829,-51.2013,22.8
2024-10-25,-30.0805,-71.7162,65.8
2024-10-25,-30.3016,-61.6248,92.0
2024-10-25,-22.7207,-44.193,29.2
2024-10-25,-2.7705,-53.3299,84.2
2024-10-25,-18.0932,-45.0387,52.6
2024-10-25,-6.3345,-67.8012,22.100000000000005
2024-10-25,-12.2087,-72.9773,95.40000000000002
2024-10-25,-7.2861,-43.3128,10.800000000000002
2024-10-25,-25.0614,-52.0319,49.4
2024-10-25,-10.332,-69.1706,22.0
2024-10-25,-4.4982,-59.3348,4.9
2024-10-25,-32.9024,-57.3376,77.3
2024-10-25,0.7274,-43.5768,11.699999999999998
2024-10-25,-25.426,-38.0049,95.7
2024-10-25,-28.4372,-46.013,57.9
2024-10-25,-1.4899,-50.1874,24.3
2024-10-25,1.4041,-68.9202,70.2
2024-10-25,-12.9013,-44.027,47.1
2024-10-25,3.4043,-63.0676,5.400000000000001
2024-10-25,-29.3923,-54.5542,38.8
2024-10-25,0.587,-55.7545,69.1
2024-10-25,3.6373,-38.0299,55.79999999999999
2024-10-25,-6.5254,-45.9757,69.6
2024-10-25,-11.3027,-62.9169,78.4
2024-10-25,-1.5321,-36.5526,20.1
2024-10-25,-27.0959,-68.3836,3.9
2024-10-25,-24.5827,-42.4532,79.8
2024-10-25,-29.9297,-53.5139,44.9
2024-10-25,-12.7308,-60.9712,30.2
2024-10-25,-30.2601,-65.3331,7.0
2024-10-25,3.4217,-48.9183,40.8
2024-10-25,-25.1085,-49.0863,50.5
2024-10-25,-31.0844,-49.1094,37.4
2024-10-25,-30.3487,-53.0788,95.2
2024-10-25,-25.5119,-72.7731,67.5
2024-10-25,-28.2936,-59.6873,72.2
2024-10-25,-2.0838,-45.5004,42.70000000000001
2024-10-25,-28.2308,-61.3724,11.4
2024-10-25,1.1141,-72.0903,67.5
2024-10-25,-7.7916,-70.4971,35.4
2024-10-25,-14.3444,-69.6735,0.8000000000000002
2024-10-25,4.9227,-67.8315,52.9
2024-10-25,-20.1272,-56.4282,83.4
2024-10-25,-20.3997,-63.9218,76.4
2024-10-25,-13.7574,-70.7776,12.0
2024-10-25,3.2066,-36.8731,59.9
2024-10-25,-16.7429,-66.9913,1.2
2024-10-25,2.1,-54.2082,63.5
2024-10-25,-1.0347,-70.5652,95.59999999999998
2024-10-25,-14.3218,-39.0858,5.0
2024-10-25,3.555,-36.8125,89.59999999999998
2024-10-25,-6.8323,-47.5343,18.2
2024-10-25,-30.2339,-42.7028,31.399999999999995
2024-10-25,-22.3098,-69.879,76.1
2024-10-25,-16.9664,-69.1538,40.7
2024-10-25,-10.0517,-60.8593,46.0
2024-10-25,-6.4172,-61.2916,42.3
2024-10-25,-22.0676,-50.6818,87.3
2024-10-25,-5.8807,-47.0452,79.4
2024-10-25,2.5306,-46.2463,47.5
2024-10-25,-28.1513,-42.6488,45.1
2024-10-25,-17.9576,-38.3651,5.1
2024-10-25,2.0555,-62.8836,99.90000000000002
2024-10-25,-18.9937,-70.4293,50.0
2024-10-25,-26.868,-40.6581,46.79999999999999
2024-10-25,-7.5193,-45.6564,92.90000000000002
2024-10-25,-4.9607,-44.2978,91.5
2024-10-25,-5.6954,-73.0101,35.6
2024-10-25,-33.3406,-62.4276,48.5
2024-10-25,-26.1613,-35.0637,95.7
2024-10-25,-14.5396,-66.013,53.79999999999999
2024-10-25,-4.1989,-68.2198,47.9
2024-10-25,-10.4118,-51.4161,49.70000000000001
2024-10-25,-28.5022,-65.7597,71.6
2024-10-25,2.4112,-36.6671,69.6
2024-10-25,0.3944,-46.9911,60.70000000000001
2024-10-25,-24.4775,-62.6315,9.4
2024-10-25,4.5977,-68.2264,26.399999999999995
2024-10-25,-24.0996,-48.8023,83.2
2024-10-25,-24.4119,-51.5958,31.3
2024-10-25,-16.6395,-61.7435,16.6
2024-10-25,-22.0061,-70.5674,74.9
2024-10-25,-24.0797,-34.942,89.0
2024-10-25,5.0508,-61.4087,16.2
2024-10-25,-3.0447,-71.2798,83.8
2024-10-25,-19.9404,-36.9026,86.09999999999998
2024-10-25,-6.5472,-69.7175,70.9
2024-10-25,-18.5922,-41.5371,69.8
2024-10-25,2.5799,-62.6649,85.59999999999998
2024-10-25,-30.3835,-50.5527,57.0
2024-10-25,0.9033,-53.0373,50.29999999999999
2024-10-25,-1.0121,-38.8345,25.8
2024-10-25,1.5358,-47.3144,43.9
2024-10-25,3.0112,-40.6365,16.5
2024-10-25,-25.3879,-55.5455,71.8
2024-10-25,4.5545,-55.8358,98.59999999999998
2024-10-25,-6.9482,-48.4044,85.8
2024-10-25,-5.256,-56.2494,47.6
2024-10-25,2.1369,-35.6249,38.2
2024-10-25,-0.3133,-45.4929,25.100000000000005
2024-10-25,-16.9676,-42.9992,89.59999999999998
2024-10-25,-8.5399,-40.0697,94.8
2024-10-25,-10.2303,-59.8577,87.3
2024-10-25,-27.7831,-39.4883,77.8
2024-10-25,-27.9911,-68.9403,58.0
2024-10-25,-17.032,-59.5482,23.8
2024-10-25,-1.8871,-58.261,10.2
2024-10-25,-17.677,-61.2134,9.0
2024-10-25,0.0839,-63.2476,6.599999999999999
2024-10-25,-9.5339,-63.1687,55.0
2024-10-25,-6.114,-41.5727,31.5
2024-10-25,-8.3215,-52.3118,53.79999999999999
2024-10-25,-5.0826,-71.8937,59.70000000000001
2024-10-25,-11.222,-73.0051,16.3
2024-10-25,-16.2561,-58.3933,45.0
2024-10-25,-11.8918,-59.7692,98.2
2024-10-25,1.5278,-71.3542,71.5
2024-10-25,1.5828,-51.6072,50.70000000000001
2024-10-25,4.836,-55.8517,74.2
2024-10-25,0.5995,-58.3038,16.4
2024-10-25,-14.96,-56.2483,77.0
2024-10-25,-9.1279,-47.2638,57.20000000000001
2024-10-25,3.3901,-53.7936,11.1
2024-10-25,5.2375,-46.0156,82.5
2024-10-25,-7.6347,-54.9951,63.6
2024-10-25,-30.9206,-62.2402,22.8
2024-10-25,-26.894,-43.0206,11.9
2024-10-25,-4.6995,-54.3343,93.59999999999998
2024-10-25,-16.0976,-40.2546,25.8
2024-10-25,-11.393,-57.7886,42.5
2024-10-25,-18.8215,-57.7134,39.7
2024-10-25,-4.9702,-55.9148,42.3
2024-10-25,-13.7718,-52.1031,44.79999999999999
2024-10-25,-15.269,-61.0869,28.399999999999995
2024-10-25,-6.7312,-56.0571,81.7
2024-10-25,-13.5147,-66.955,30.0
2024-10-25,3.5804,-42.1841,80.0
2024-10-25,0.1702,-53.8621,72.4
2024-10-25,-23.2937,-67.1404,42.79999999999999
2024-10-25,-27.2258,-45.59,6.099999999999999
2024-10-25,3.713,-58.8436,95.40000000000002
2024-10-25,-7.4978,-45.7738,42.70000000000001
2024-10-25,-23.4669,-43.3758,12.300000000000002
2024-10-25,-33.7399,-67.7082,15.1
2024-10-25,-16.2871,-43.5448,37.8
2024-10-25,0.2527,-53.9083,72.7
2024-10-25,-19.0128,-38.0325,49.6
2024-10-25,-9.2913,-50.4962,16.4
2024-10-25,-9.6768,-61.6549,75.4
2024-10-25,-29.924,-56.9344,93.0
2024-10-25,-27.168,-59.132,36.4
2024-10-25,-19.9453,-67.9068,14.6
2024-10-25,-14.9197,-61.9045,2.3
2024-10-25,-24.0328,-73.0525,44.6
2024-10-25,-30.0352,-41.2748,43.5
2024-10-25,-13.343,-56.2559,93.8
2024-10-25,-29.5091,-54.2477,57.9
2024-10-25,-5.6665,-61.0829,17.6
2024-10-25,-19.7386,-53.919,10.4
2024-10-25,-22.1521,-70.3251,11.699999999999998
2024-10-25,-0.5019,-71.4682,18.2
2024-10-25,0.3626,-53.2536,28.399999999999995
2024-10-25,-26.651,-60.289,90.3
2024-10-25,-16.2372,-72.0074,95.2
2024-10-25,2.6978,-46.6497,99.2
2024-10-25,-13.5051,-40.659,94.59999999999998
2024-10-25,-7.9116,-39.898,54.5
2024-10-25,-19.523,-48.7021,19.2
2024-10-25,-25.2804,-69.6805,94.3
2024-10-25,-7.4303,-52.1481,80.7
2024-10-25,-12.7783,-62.6414,56.20000000000001
2024-10-25,-33.078,-72.8081,2.3
2024-10-25,-19.9328,-60.0761,92.90000000000002
2024-10-25,-5.7094,-67.8287,24.399999999999995
2024-10-25,3.0652,-67.6623,42.79999999999999
2024-10-25,-23.911,-45.1095,62.70000000000001
2024-10-25,-31.4476,-48.8047,21.7
2024-10-25,-16.2457,-52.5641,35.3
2024-10-25,-3.8376,-60.7574,86.09999999999998
2024-10-25,-5.5491,-59.381,92.40000000000002
2024-10-25,-19.7327,-40.2639,29.899999999999995
2024-10-25,-28.5522,-73.5436,74.0
2024-10-25,-27.8069,-67.1453,68.4
2024-10-25,-9.5988,-41.3365,72.4
2024-10-25,-10.0743,-59.7919,45.20000000000001
2024-10-25,-18.7493,-73.1511,6.5
2024-10-25,-8.3879,-66.9175,39.7
2024-10-25,-17.394,-50.2373,73.2
2024-10-25,-25.732,-53.4652,25.0
2024-10-25,-9.5462,-45.0145,79.8
2024-10-25,-31.1121,-70.3655,69.6
2024-10-25,-1.1841,-67.5326,18.7
2024-10-25,-6.1292,-54.056,29.2
2024-10-25,-7.574,-34.9058,8.2
2024-10-25,-5.0057,-47.4184,79.5
2024-10-25,3.7497,-46.895,39.6
2024-10-25,-23.6046,-39.8178,78.4
2024-10-25,-29.7497,-36.0272,88.5
2024-10-25,-1.3254,-52.3802,77.5
2024-10-25,-21.9125,-44.2143,63.0
2024-10-25,2.5083,-38.5818,10.699999999999998
2024-10-25,-6.0166,-39.338,60.79999999999999
