Data,latitude,longitude,probabilidade
2024-10-29,-8.7936,-47.9258,0.0
2024-10-29,-1.4112,-38.5378,78.0
2024-10-29,-3.8157,-38.5378,27.0
2024-10-29,-15.7894,-63.8458,0.0
2024-10-29,-20.4472,-44.2136,0.0
2024-10-29,-5.0348,-56.063,0.0
2024-10-29,-25.4487,-49.2306,32.0
2024-10-29,-15.5593,-51.1748,39.0
2024-10-29,-3.8158,-51.0888,32.0
2024-10-29,-20.2708,-51.1747,84.0
2024-10-29,-3.1036,-49.2202,0.0
2024-10-29,-15.5593,-51.1748,72.0
2024-10-29,-30.0536,-42.8013,44.0
2024-10-29,-5.0348,-56.0608,27.0
2024-10-29,-30.0536,-44.2136,0.0
2024-10-29,-3.1036,-34.9592,50.0
2024-10-29,-9.5512,-38.5378,49.0
2024-10-29,-3.8158,-34.8156,0.0
2024-10-29,-27.6025,-60.0156,79.0
2024-10-29,-7.1654,-35.2081,62.0
2024-10-29,-1.4112,-42.8013,82.0
2024-10-29,-9.9578,-37.0544,0.0
2024-10-29,-10.1478,-40.3061,71.0
2024-10-29,-10.1908,-48.3144,77.0
2024-10-29,-20.4472,-38.5378,68.0
2024-10-29,-3.8158,-48.3018,32.0
2024-10-29,-25.4486,-43.1906,0.0
2024-10-29,-20.4472,-56.0608,0.0
2024-10-29,-1.4112,-56.063,0.0
2024-10-29,-22.9883,-60.0156,0.0
2024-10-29,-22.3581,-38.5378,39.0
2024-10-29,-20.2708,-51.1747,69.0
2024-10-29,-7.1654,-34.8156,78.0
2024-10-29,-10.9525,-56.063,63.0
2024-10-29,-22.9883,-54.7226,0.0
2024-10-29,-5.0347,-68.1653,49.0
2024-10-29,-27.6025,-35.2081,0.0
2024-10-29,2.8169,-68.1653,0.0
2024-10-29,-19.98,-38.5378,0.0
2024-10-29,-3.1033,-37.0543,0.0
2024-10-29,-2.5268,-54.7226,62.0
2024-10-29,-9.5511,-49.2306,77.0
2024-10-29,-15.7894,-35.2081,37.0
2024-10-29,-22.3581,-37.0544,37.0
2024-10-29,-5.8372,-49.0289,50.0
2024-10-29,-27.6025,-35.7703,26.0
2024-10-29,-5.0347,-42.8014,63.0
2024-10-29,-15.7893,-48.4395,44.0
2024-10-29,-8.0593,-40.3058,79.0
2024-10-29,-15.5593,-42.8013,84.0
2024-10-29,-3.8158,-48.4395,0.0
2024-10-29,-1.4112,-34.8156,0.0
2024-10-30,-10.9525,-49.2306,27.0
2024-10-30,-3.1033,-37.0543,77.0
2024-10-30,-22.9883,-35.2081,72.0
2024-10-30,-10.1907,-48.4395,69.0
2024-10-30,-2.5267,-49.2306,50.0
2024-10-30,-3.8158,-34.8156,37.0
2024-10-30,-10.9524,-48.4395,0.0
2024-10-30,-10.1478,-40.3058,72.0
2024-10-30,-15.7893,-49.0289,26.0
2024-10-30,-30.0536,-60.6908,27.0
2024-10-30,-5.0347,-48.3018,63.0
2024-10-30,-2.5267,-40.3058,75.0
2024-10-30,-9.6797,-48.62,82.0
2024-10-30,-27.6025,-49.2306,63.0
2024-10-30,-25.4486,-48.3018,72.0
2024-10-30,-15.7893,-51.1747,63.0
2024-10-30,-8.0593,-43.1906,63.0
2024-10-30,-5.0348,-40.3058,77.0
2024-10-30,-5.8372,-49.2306,39.0
2024-10-30,-15.7893,-48.3018,78.0
2024-10-30,-9.5511,-38.5378,0.0
2024-10-30,-22.3581,-49.2306,63.0
2024-10-30,-8.0593,-42.8014,69.0
2024-10-30,-22.3581,-56.063,39.0
2024-10-30,-2.5267,-44.2136,75.0
2024-10-30,-22.3581,-34.8156,63.0
2024-10-30,-3.8158,-48.4395,78.0
2024-10-30,-3.1036,-51.1747,69.0
2024-10-30,-20.2711,-48.6201,49.0
2024-10-30,-5.0347,-49.2306,77.0
2024-10-30,-20.2708,-48.3018,50.0
2024-10-30,-25.4486,-63.8458,86.0
2024-10-30,-22.9883,-37.0544,78.0
2024-10-30,-30.0536,-49.2202,64.0
2024-10-30,-8.0593,-48.3019,39.0
2024-10-30,-8.7936,-49.0289,69.0
2024-10-30,-3.1036,-49.0289,64.0
2024-10-30,0.035,-34.9592,64.0
2024-10-30,-22.3581,-48.3018,49.0
2024-10-30,-15.5593,-56.063,49.0
2024-10-30,-22.3581,-37.0544,44.0
2024-10-30,-15.5593,-49.2306,0.0
2024-10-30,-22.9883,-38.5378,63.0
2024-10-30,-22.9883,-34.9592,27.0
2024-10-30,-19.98,-42.8013,32.0
2024-10-30,-15.7894,-34.9592,82.0
2024-10-30,-5.0347,-51.1747,71.0
2024-10-30,-22.3581,-49.2202,26.0
2024-10-30,-1.4112,-34.8156,39.0
2024-10-30,-20.4472,-40.3058,44.0
2024-10-30,-5.8372,-49.0289,0.0
2024-10-30,-19.98,-49.0289,79.0
2024-10-30,-9.5511,-34.9592,64.0
2024-10-30,-20.4472,-60.0156,44.0
2024-10-30,-15.5593,-37.0544,27.0
2024-10-30,-15.7893,-35.7702,0.0
2024-10-30,-19.98,-67.869,79.0
2024-10-30,-2.5267,-43.1906,26.0
2024-10-30,-3.1036,-43.9586,78.0
2024-10-30,-3.8158,-40.3058,72.0
2024-10-30,-22.9883,-56.063,86.0
2024-10-30,-10.9525,-35.2081,0.0
2024-10-30,-19.8839,-43.9586,26.0
2024-10-30,-20.2711,-60.6908,0.0
2024-10-30,-2.5267,-38.5378,63.0
2024-10-30,-3.8158,-51.1747,84.0
2024-10-30,0.035,-60.6908,71.0
2024-10-30,-8.0592,-60.6908,0.0
2024-10-30,-10.1478,-43.1906,49.0
2024-10-30,-3.1033,-40.3058,0.0
2024-10-30,-5.8372,-48.4395,68.0
2024-10-30,-2.5267,-51.0889,0.0
2024-10-30,-8.0593,-35.7703,86.0
2024-10-30,-27.6025,-37.0543,72.0
2024-10-30,-7.1654,-37.0544,39.0
2024-10-30,-5.0347,-38.5378,64.0
2024-10-30,-8.0593,-38.5378,0.0
2024-10-30,-5.8372,-49.2306,72.0
2024-10-30,-1.4112,-35.7703,0.0
2024-10-30,-1.4112,-51.1747,71.0
2024-10-30,-1.4112,-60.6908,39.0
2024-10-30,-3.1033,-47.9258,80.0
2024-10-30,-8.0592,-48.4395,69.0
2024-10-30,-8.0593,-60.6908,37.0
2024-10-30,-15.5593,-47.9258,39.0
2024-10-30,-30.0536,-56.063,75.0
2024-10-30,-27.6025,-48.6201,77.0
2024-10-30,0.035,-60.0164,39.0
2024-10-30,-5.8372,-35.7703,0.0
2024-10-30,-30.0536,-40.3058,50.0
2024-10-30,-25.4487,-48.4395,78.0
2024-10-30,-5.0348,-47.9258,37.0
2024-10-30,-27.6025,-44.2136,26.0
2024-10-30,-19.98,-60.6908,64.0
2024-10-30,-7.1653,-49.2306,32.0
2024-10-30,-22.9883,-43.9586,77.0
2024-10-30,-20.2711,-37.0543,64.0
2024-10-30,2.8169,-37.0544,77.0
2024-10-30,2.8169,-68.1653,84.0
2024-10-30,-30.0536,-43.9586,71.0
2024-10-30,-15.5593,-48.3018,0.0
2024-10-30,-20.2708,-35.7702,77.0
2024-10-30,-7.1653,-44.2136,72.0
2024-10-30,-22.3581,-34.8156,63.0
2024-10-30,-10.1907,-60.0164,0.0
2024-10-30,-22.3581,-63.8459,27.0
2024-10-30,-16.6428,-42.8014,84.0
2024-10-30,-15.5593,-43.9587,72.0
2024-10-30,-27.6025,-42.8014,62.0
2024-10-30,-5.0347,-54.7226,32.0
2024-10-30,-5.0347,-49.2202,68.0
2024-10-30,-19.98,-38.5378,26.0
2024-10-30,-25.4486,-40.3058,37.0
2024-10-30,-7.1654,-38.5378,84.0
2024-10-30,-3.1036,-49.2306,68.0
2024-10-30,-15.7893,-60.0164,0.0
2024-10-30,-15.7894,-44.2136,68.0
2024-10-30,-10.9525,-43.9694,0.0
2024-10-30,-10.9525,-51.0888,75.0
2024-10-30,-15.7893,-37.0544,71.0
2024-10-30,-30.0536,-37.0544,62.0
2024-10-30,-9.6797,-60.0156,0.0
2024-10-30,-16.6428,-54.7226,80.0
2024-10-30,-9.5511,-48.4395,69.0
2024-10-30,-16.6428,-47.9258,49.0
2024-10-30,-25.4486,-54.7226,64.0
2024-10-30,-10.1478,-34.8156,26.0
2024-10-30,-27.6025,-48.3018,62.0
2024-10-30,-3.8158,-40.3058,80.0
2024-10-30,-9.6797,-47.9258,69.0
2024-10-30,-22.9883,-34.9592,71.0
2024-10-30,-15.7894,-51.0888,39.0
2024-10-30,-16.6428,-49.2203,32.0
2024-10-30,-20.2708,-68.1653,27.0
2024-10-30,-30.0536,-48.4395,49.0
2024-10-30,-15.5593,-54.7226,71.0
2024-10-30,-19.98,-54.7226,64.0
2024-10-30,-9.5511,-48.3144,62.0
2024-10-30,-20.2708,-60.0156,64.0
2024-10-30,-22.9883,-47.9258,80.0
2024-10-30,-16.6428,-47.9258,32.0
2024-10-30,-3.8158,-49.0289,62.0
2024-10-30,-5.0348,-40.3058,64.0
2024-10-30,-10.9524,-43.9586,37.0
2024-10-30,-8.0592,-40.3061,78.0
2024-10-30,-30.0535,-43.1906,0.0
2024-10-30,-22.9883,-60.0164,44.0
2024-10-30,-1.4112,-43.1906,75.0
2024-10-30,-15.7894,-60.6908,78.0
2024-10-30,-20.2708,-43.1906,0.0
2024-10-30,-22.3581,-34.8156,27.0
2024-10-30,-20.2708,-37.0544,50.0
2024-10-30,0.035,-54.7226,0.0
2024-10-30,-9.9592,-43.9586,84.0
2024-10-30,-10.9525,-48.4395,0.0
2024-10-30,-22.3581,-37.0543,49.0
2024-10-30,-19.98,-60.0164,26.0
2024-10-30,-10.9525,-40.3061,0.0
2024-10-30,-10.1907,-44.2136,84.0
2024-10-30,-16.6428,-47.9258,50.0
2024-10-30,-22.3581,-42.8014,84.0
2024-10-30,-9.5512,-44.2136,37.0
2024-10-30,-2.5267,-49.2203,82.0
2024-10-30,-16.6428,-48.62,68.0
2024-10-30,-3.1033,-44.2136,72.0
2024-10-30,-1.4112,-35.2081,27.0
2024-10-30,-8.7936,-63.8458,80.0
2024-10-30,-5.8372,-40.3058,49.0
2024-10-30,-20.4472,-49.0289,80.0
2024-10-30,-10.1907,-44.2136,69.0
2024-10-30,-20.4472,-60.0164,62.0
2024-10-30,-22.3581,-35.7703,79.0
2024-10-30,-8.7936,-34.9592,49.0
2024-10-30,-15.7893,-40.3058,62.0
2024-10-30,-15.7894,-48.6201,72.0
2024-10-30,-20.2711,-49.0289,44.0
2024-10-30,-3.1033,-63.8458,78.0
2024-10-30,-20.4472,-35.7702,44.0
2024-10-30,-7.1654,-60.0156,77.0
2024-10-30,-9.5511,-49.2202,68.0
2024-10-30,-3.8158,-35.7702,80.0
2024-10-30,2.8169,-49.2306,64.0
2024-10-30,-7.1653,-56.063,0.0
2024-10-30,-25.4487,-35.7703,64.0
2024-10-30,-8.7936,-48.3018,50.0
2024-10-30,-3.1033,-44.2136,79.0
2024-10-30,-10.9525,-49.2306,86.0
2024-10-30,-2.5267,-48.3144,49.0
2024-10-30,-10.1908,-34.9592,84.0
2024-10-30,-19.98,-34.8156,71.0
2024-10-30,-16.6428,-60.6908,0.0
2024-10-30,2.8169,-40.3058,44.0
2024-10-30,-1.4112,-48.62,37.0
2024-10-30,2.8169,-54.7226,86.0
2024-10-30,-5.8372,-48.3018,78.0
2024-10-30,-15.7894,-42.8013,27.0
2024-10-30,-25.4486,-48.6201,44.0
2024-10-30,-9.5511,-49.0289,0.0
2024-10-30,-8.0592,-43.9587,39.0
2024-10-30,2.8169,-49.2202,63.0
2024-10-30,-8.0593,-48.3144,86.0
2024-10-30,-5.0347,-49.0289,62.0
2024-10-30,-30.0536,-42.8013,32.0
2024-10-30,-1.4112,-48.3018,44.0
2024-10-30,-20.2708,-60.0156,62.0
2024-10-30,-27.6025,-34.8156,72.0
2024-10-30,-5.8372,-48.3144,62.0
2024-10-30,-3.1036,-35.7702,68.0
2024-10-30,-16.6428,-54.7226,32.0
2024-10-30,-5.0347,-34.8156,75.0
2024-10-30,-5.8372,-38.5378,39.0
2024-10-30,-16.6428,-40.3058,80.0
2024-10-30,-25.4487,-56.063,0.0
2024-10-30,-27.6025,-49.2306,49.0
2024-10-30,-1.4112,-37.0544,79.0
2024-10-30,-10.9525,-68.1653,27.0
2024-10-30,2.8169,-43.1906,71.0
2024-10-30,-5.8372,-49.2306,49.0
2024-10-30,-27.6025,-44.2136,82.0
2024-10-30,-15.5593,-47.9258,82.0
2024-10-30,-3.8158,-51.1747,82.0
2024-10-30,-9.9578,-34.9592,0.0
2024-10-30,-20.2711,-63.8459,26.0
2024-10-30,-7.1653,-42.8014,77.0
2024-10-30,-30.0535,-40.3058,69.0
2024-10-30,-20.2708,-40.3058,37.0
2024-10-30,-25.4486,-48.4395,37.0
2024-10-30,2.8169,-35.2081,39.0
2024-10-30,-15.7894,-48.3019,0.0
2024-10-30,-30.0536,-51.1747,77.0
2024-10-30,-8.7936,-47.9258,0.0
2024-10-30,-27.6025,-40.3058,0.0
2024-10-30,0.035,-44.2136,72.0
2024-10-30,-22.9883,-48.6201,0.0
2024-10-30,-19.98,-51.1747,63.0
2024-10-30,-3.8157,-63.8458,77.0
2024-10-30,-7.1653,-49.0289,63.0
2024-10-30,-9.5511,-44.2136,64.0
2024-10-30,-5.0347,-37.0544,63.0
2024-10-30,-22.3581,-43.9586,78.0
2024-10-30,-5.0347,-60.0164,82.0
2024-10-30,-15.7894,-48.6201,64.0
2024-10-30,-5.8372,-34.8156,27.0
2024-10-30,-1.4112,-49.2202,64.0
2024-10-30,-3.8157,-35.7703,86.0
2024-10-30,-9.9592,-48.3144,44.0
2024-10-30,-10.1478,-49.2202,62.0
2024-10-30,-3.1036,-68.1653,79.0
2024-10-30,-7.1653,-48.62,49.0
2024-10-30,-22.3581,-34.8156,0.0
2024-10-30,-16.6428,-48.3018,0.0
2024-10-30,-8.7936,-35.2081,79.0
2024-10-30,-9.5511,-49.2306,77.0
2024-10-30,-20.4472,-38.5378,82.0
2024-10-30,2.8169,-43.1906,84.0
2024-10-30,-22.9883,-43.1906,44.0
2024-10-30,-20.4472,-43.1906,0.0
2024-10-30,-19.98,-60.0156,77.0
2024-10-30,-9.5511,-38.5378,78.0
2024-10-30,-1.4112,-48.3144,0.0
2024-10-30,-1.4112,-47.9258,0.0
2024-10-30,-15.7894,-44.2136,69.0
2024-10-30,-10.9524,-37.0544,64.0
2024-10-30,-1.4112,-48.3019,64.0
2024-10-30,-16.6428,-38.5378,27.0
2024-10-30,-5.8372,-48.4395,26.0
2024-10-30,-19.98,-44.2136,80.0
2024-10-30,-22.3581,-43.9587,0.0
2024-10-30,-22.9883,-42.8013,84.0
2024-10-30,-9.9578,-47.9258,82.0
2024-10-30,-5.8372,-60.0156,32.0
2024-10-30,-5.0347,-40.3058,0.0
2024-10-30,-2.5268,-34.9592,0.0
2024-10-30,2.8169,-40.3061,0.0
2024-10-30,-22.3581,-48.4395,27.0
2024-10-30,-30.0535,-60.0156,0.0
2024-10-30,-25.4486,-35.7702,0.0
2024-10-30,-3.8158,-34.8156,71.0
2024-10-30,-20.2708,-60.6908,50.0
2024-10-30,-22.3581,-40.3058,79.0
2024-10-30,-9.5511,-34.9592,84.0
2024-10-30,-9.5511,-60.0164,0.0
2024-10-30,-7.1653,-48.4395,82.0
2024-10-30,-1.4112,-51.1747,63.0
2024-10-30,-27.6025,-49.0289,0.0
2024-10-30,-20.2708,-47.9258,64.0
2024-10-30,-3.1036,-34.9592,32.0
2024-10-30,0.035,-60.6908,44.0
2024-10-30,-30.0536,-63.8458,27.0
2024-10-30,-3.8158,-43.1906,44.0
2024-10-30,-20.2708,-51.0889,68.0
2024-10-30,-5.0347,-35.2081,63.0
2024-10-30,-5.0347,-48.4395,77.0
2024-10-30,-9.9578,-49.0289,37.0
2024-10-30,0.035,-51.0889,82.0
2024-10-30,-19.98,-51.0889,63.0
2024-10-30,-19.98,-48.4395,82.0
2024-10-30,-9.5512,-35.2081,86.0
2024-10-30,-7.1654,-34.9592,79.0
2024-10-30,-8.0592,-40.3058,75.0
2024-10-30,-5.0347,-37.0543,44.0
2024-10-30,-3.8157,-42.8014,80.0
2024-10-30,-1.4112,-35.2081,69.0
2024-10-30,-10.9525,-43.1906,79.0
2024-10-30,-15.5593,-51.0889,32.0
2024-10-30,-10.1478,-38.5378,44.0
2024-10-30,-2.5267,-68.1653,78.0
2024-10-30,-22.3581,-48.6201,78.0
2024-10-30,-3.1033,-37.0543,75.0
2024-10-30,-5.8372,-42.8014,44.0
2024-10-30,-20.4472,-40.3058,80.0
2024-10-30,-19.8839,-60.6908,68.0
2024-10-30,-8.0593,-40.3058,63.0
2024-10-30,-3.8157,-48.3018,84.0
2024-10-30,2.8169,-48.4395,0.0
2024-10-30,-20.4472,-63.8458,84.0
2024-10-30,-10.9525,-35.7703,49.0
2024-10-30,-15.5593,-37.0544,39.0
2024-10-30,2.8169,-48.3019,27.0
2024-10-30,-27.6025,-63.8458,26.0
2024-10-30,-20.4472,-51.1747,32.0
2024-10-30,-7.1653,-47.9258,72.0
2024-10-30,-20.4472,-48.3144,80.0
2024-10-30,-30.0536,-51.1747,82.0
2024-10-30,-25.4487,-43.1906,78.0
2024-10-30,-2.5267,-35.2081,80.0
2024-10-30,-10.9524,-49.2306,49.0
2024-10-30,-1.4112,-48.4395,26.0
2024-10-30,-10.9525,-47.9258,0.0
2024-10-30,-22.9883,-49.2203,86.0
2024-10-30,-19.8839,-40.3061,84.0
2024-10-30,-27.6025,-49.0289,71.0
2024-10-30,-16.6428,-49.2202,0.0
2024-10-30,-9.9592,-54.7226,77.0
2024-10-30,-2.5267,-49.2202,49.0
2024-10-30,-1.4112,-48.62,64.0
2024-10-30,-7.1654,-35.2081,68.0
2024-10-30,2.8169,-49.0289,63.0
2024-10-30,-10.1907,-48.3144,0.0
2024-10-30,-15.5593,-43.9586,49.0
2024-10-30,-20.2708,-49.0289,39.0
2024-10-30,-8.7937,-42.8014,27.0
2024-10-30,-3.1036,-43.1906,32.0
2024-10-30,-3.8157,-51.1747,0.0
2024-10-30,-22.9883,-51.1748,0.0
2024-10-30,-3.1033,-48.3018,68.0
2024-10-30,-8.7936,-48.62,68.0
2024-10-30,-19.98,-54.7226,72.0
2024-10-30,-9.5512,-60.6908,64.0
2024-10-30,-9.9578,-40.3058,78.0
2024-10-30,-10.1908,-49.2202,80.0
2024-10-30,-8.0593,-34.8156,62.0
2024-10-30,-16.6428,-60.6908,82.0
2024-10-30,-7.1653,-48.4395,37.0
2024-10-30,-7.1653,-60.6908,32.0
2024-10-30,-10.9525,-51.1747,49.0
2024-10-30,-3.1036,-43.9586,79.0
2024-10-30,-8.7937,-51.1747,78.0
2024-10-30,-30.0536,-38.5378,39.0
2024-10-30,-9.5512,-60.6908,77.0
2024-10-30,-19.98,-42.8014,62.0
2024-10-30,-10.9524,-60.6908,27.0
2024-10-30,0.035,-35.7703,39.0
2024-10-30,-3.8158,-43.9586,80.0
2024-10-30,2.8169,-43.9587,26.0
2024-10-30,-9.6797,-35.7703,0.0
2024-10-30,-20.2711,-43.1906,65.0
2024-10-30,-9.5511,-48.3018,27.0
2024-10-30,-27.6025,-54.7226,64.0
2024-10-30,-5.0347,-54.7226,84.0
2024-10-30,-20.2708,-48.4395,26.0
2024-10-30,-27.6025,-35.7702,44.0
2024-10-30,-1.4112,-51.1747,0.0
2024-10-30,-22.9883,-63.8458,68.0
2024-10-30,-9.5511,-43.9694,72.0
2024-10-30,-9.5512,-44.2136,68.0
2024-10-30,2.8169,-63.8459,0.0
2024-10-30,-5.8372,-43.1906,49.0
2024-10-30,-22.3581,-48.4395,62.0
2024-10-30,0.035,-48.6201,64.0
2024-10-30,-15.5593,-49.0289,86.0
2024-10-30,-15.7894,-48.3144,27.0
2024-10-30,-10.1478,-49.0289,82.0
2024-10-30,-10.1478,-60.6908,64.0
2024-10-30,-3.1036,-48.4395,0.0
2024-10-30,-10.1907,-42.8014,50.0
2024-10-30,-8.0593,-67.869,32.0
2024-10-30,-20.4472,-43.1906,0.0
2024-10-30,-16.6428,-49.2306,62.0
2024-10-30,-15.7894,-42.8013,78.0
2024-10-30,-27.6025,-38.5378,79.0
2024-10-30,-30.0536,-43.9586,78.0
2024-10-30,-8.7936,-35.2081,49.0
2024-10-30,-5.0347,-60.0164,0.0
2024-10-30,-20.2711,-54.7226,71.0
2024-10-30,-5.0347,-51.1747,0.0
2024-10-30,-10.1478,-47.9258,64.0
2024-10-30,-20.4472,-56.063,49.0
2024-10-30,-1.4112,-40.3058,44.0
2024-10-30,-5.0348,-51.0888,44.0
2024-10-30,-2.5268,-49.2306,79.0
2024-10-30,-5.0348,-68.1653,44.0
2024-10-30,-19.98,-63.8458,78.0
2024-10-30,-1.4112,-49.2202,86.0
2024-10-30,-7.1653,-68.1653,63.0
2024-10-30,-16.6428,-56.063,72.0
2024-10-30,-9.5512,-49.2202,0.0
2024-10-30,-1.4112,-48.62,62.0
2024-10-30,-9.5511,-40.3058,0.0
2024-10-30,-5.8372,-43.1906,0.0
2024-10-30,-20.4472,-40.3058,62.0
2024-10-30,-15.5593,-43.9586,63.0
2024-10-30,-19.8839,-44.2136,0.0
2024-10-30,-25.4487,-48.3018,0.0
2024-10-30,-25.4486,-49.2202,49.0
2024-10-30,-8.0593,-56.063,78.0
2024-10-30,-5.0347,-43.1906,27.0
2024-10-30,0.035,-60.0164,49.0
2024-10-30,-5.8372,-40.3058,78.0
2024-10-30,-5.8372,-44.2136,37.0
2024-10-30,-20.2711,-37.0544,44.0
2024-10-30,-3.8158,-54.7226,49.0
2024-10-30,-19.98,-49.2306,49.0
2024-10-30,0.035,-35.2081,65.0
2024-10-30,-20.2708,-63.8458,63.0
2024-10-30,-2.5267,-48.62,72.0
2024-10-30,-2.5268,-35.2081,64.0
2024-10-30,-3.8158,-48.4395,68.0
2024-10-30,-9.9592,-42.8014,72.0
2024-10-30,0.035,-34.8156,64.0
2024-10-30,-20.2711,-35.7702,80.0
2024-10-30,-2.5267,-60.6908,0.0
2024-10-30,-22.3581,-43.9694,64.0
2024-10-30,-9.5511,-56.063,68.0
2024-10-30,2.8169,-34.8156,79.0
2024-10-30,-19.98,-44.2136,69.0
2024-10-30,-5.8372,-44.2136,79.0
2024-10-30,-5.0347,-34.8156,62.0
2024-10-30,-30.0536,-54.7226,0.0
2024-10-30,-22.9883,-42.8014,80.0
2024-10-30,-5.0348,-44.2136,44.0
2024-10-30,-15.7894,-44.2136,62.0
2024-10-30,-5.8372,-54.7226,86.0
2024-10-30,-25.4486,-49.2306,82.0
2024-10-30,-25.4486,-60.6908,0.0
2024-10-30,-7.1654,-47.9258,78.0
2024-10-30,-15.7893,-43.9586,82.0
2024-10-30,-20.4472,-60.6908,68.0
2024-10-30,-27.6025,-60.6908,78.0
2024-10-30,-22.9883,-42.8013,86.0
2024-10-30,-19.98,-34.8156,79.0
2024-10-30,2.8169,-40.3061,26.0
2024-10-30,-19.98,-43.1906,37.0
2024-10-30,-3.1036,-34.8156,50.0
2024-10-30,-1.4112,-51.1747,44.0
2024-10-30,-30.0536,-35.2081,69.0
2024-10-30,-2.5267,-56.063,63.0
2024-10-30,-15.7894,-42.8014,50.0
2024-10-30,-8.7936,-68.1652,37.0
2024-10-30,2.8169,-44.2136,26.0
2024-10-30,-10.1908,-43.9694,27.0
2024-10-30,-27.6025,-48.6201,0.0
2024-10-30,-27.6025,-54.7226,0.0
2024-10-30,-8.0593,-35.7703,50.0
2024-10-30,-1.4112,-40.3058,49.0
2024-10-30,-2.5267,-43.9586,62.0
2024-10-30,-10.9525,-51.0888,0.0
2024-10-30,-5.8372,-44.2136,69.0
2024-10-30,-20.2708,-49.2202,50.0
2024-10-30,-22.9883,-63.8458,0.0
2024-10-30,-5.0347,-43.9586,0.0
2024-10-30,-27.6025,-47.9258,72.0
2024-10-30,-3.1033,-37.0543,71.0
2024-10-30,-25.4487,-49.2202,50.0
2024-10-30,-10.1478,-51.1747,62.0
2024-10-30,-9.5512,-47.9258,78.0
2024-10-30,-20.2708,-56.0608,39.0
2024-10-30,-10.9525,-48.3018,79.0
2024-10-30,-3.1033,-67.869,80.0
2024-10-30,-8.0593,-34.9592,72.0
2024-10-30,-3.8158,-44.2136,26.0
2024-10-30,-19.98,-35.2081,37.0
2024-10-30,-16.6428,-37.0543,63.0
2024-10-30,-7.1654,-48.6201,50.0
2024-10-30,-9.9592,-56.063,68.0
2024-10-30,-10.1907,-44.2136,62.0
2024-10-30,0.035,-35.2081,63.0
2024-10-30,-1.4112,-48.3144,37.0
2024-10-30,0.035,-68.1653,39.0
2024-10-30,-10.1907,-35.7702,0.0
2024-10-30,-10.9525,-48.3144,75.0
2024-10-30,-16.6428,-60.0156,69.0
2024-10-30,-30.0536,-49.2203,27.0
2024-10-30,-20.2708,-60.0164,0.0
2024-10-30,-3.8158,-54.7226,44.0
2024-10-30,-22.3581,-60.6908,86.0
2024-10-30,-20.2708,-43.9587,71.0
2024-10-30,-25.4486,-35.2081,72.0
2024-10-30,-9.5511,-44.2136,80.0
2024-10-30,-3.1033,-68.1653,0.0
2024-10-31,-20.4472,-51.1747,75.0
2024-10-31,-2.5267,-60.0164,75.0
2024-10-31,-15.7893,-48.4395,0.0
2024-10-31,-16.6428,-42.8014,63.0
2024-10-31,-1.4112,-48.3018,82.0
2024-10-31,-5.0347,-60.0164,50.0
2024-10-31,-1.4112,-35.2081,78.0
2024-10-31,-1.4112,-60.0164,68.0
2024-10-31,-19.98,-34.8156,26.0
2024-10-31,-27.6025,-34.8156,68.0
2024-10-31,-16.6428,-49.2203,75.0
2024-10-31,-22.3581,-38.5378,0.0
2024-10-31,-1.4112,-60.0164,0.0
2024-10-31,-16.6428,-48.4395,84.0
2024-10-31,-20.4472,-34.8156,69.0
2024-10-31,-2.5267,-51.1747,37.0
2024-10-31,-2.5267,-43.9694,32.0
2024-10-31,-20.2711,-60.6908,44.0
2024-10-31,-16.6428,-51.0889,44.0
2024-10-31,-30.0536,-35.2081,62.0
2024-10-31,-3.8158,-51.0888,71.0
2024-10-31,-8.7936,-48.6201,77.0
2024-10-31,-3.8158,-49.2203,37.0
2024-10-31,-5.0347,-35.7703,0.0
2024-10-31,-20.2708,-34.8156,77.0
2024-10-31,-9.6797,-54.7226,37.0
2024-10-31,2.8169,-48.4395,37.0
2024-10-31,-5.8372,-48.4395,0.0
2024-10-31,2.8169,-54.7226,77.0
2024-10-31,-5.0348,-48.4395,72.0
2024-10-31,-22.3581,-47.9258,71.0
2024-10-31,2.8169,-48.4395,62.0
2024-10-31,-27.6025,-60.6908,63.0
2024-10-31,-19.98,-34.9592,49.0
2024-10-31,-22.3581,-60.6908,0.0
2024-10-31,-5.0347,-47.9258,27.0
2024-10-31,-19.98,-37.0544,84.0
2024-10-31,-9.6797,-49.2202,82.0
2024-10-31,-5.8372,-48.6201,50.0
2024-10-31,-10.1478,-51.0888,80.0
2024-10-31,-16.6428,-40.3061,0.0
2024-10-31,-20.2708,-38.5378,86.0
2024-10-31,-1.4112,-51.1747,49.0
2024-10-31,-15.5593,-34.8156,84.0
2024-10-31,-15.7894,-51.0889,0.0
2024-10-31,-30.0536,-40.3058,27.0
2024-10-31,-19.98,-49.2203,84.0
2024-10-31,-5.0347,-49.2202,82.0
2024-10-31,-20.2708,-49.2202,62.0
2024-10-31,-5.0348,-48.3144,39.0
2024-10-31,-25.4486,-40.3058,75.0
2024-10-31,0.035,-44.2136,50.0
2024-10-31,-8.0592,-49.0289,0.0
2024-10-31,-5.0347,-49.2203,63.0
2024-10-31,-22.9883,-35.7703,49.0
2024-10-31,-8.0593,-51.1747,49.0
2024-10-31,-10.9525,-48.6201,82.0
2024-10-31,-10.9525,-40.3058,50.0
2024-10-31,-25.4486,-40.3058,37.0
2024-10-31,-1.4112,-54.7226,78.0
